,Unnamed: 0,ID,tipo_declaracion,ID_video,duracion_video_seg,transcripcion_video,estado_verificado,estado_bloqueo_autor,vistas_video,likes_video,compartido_video,descargas_video,comentarios_video,largo_de_texto
3634,3634,3635,1,7337021558,44,someone learned  from the media that 90% of goods are shipped by ocean freight,0,2,361313.0,6435.0,2424.0,138.0,6.0,1
3635,3635,3636,1,4007635883,8,someone learned  from the media that the number of businesses allowing employees to bring pets to the workplace has grown by 6% worldwide,0,1,715290.0,25645.0,8897.0,298.0,173.0,1
3636,3636,3637,1,7575262677,33,someone learned  from the media that the average car contains over 30000 unique parts,0,1,452316.0,211508.0,58561.0,3793.0,391.0,1
3637,3637,3638,1,6738465205,16,someone learned  from the media that elvis presley has sold more records than the music band the beatles,0,1,662473.0,219001.0,64959.0,3809.0,985.0,1
3638,3638,3639,1,7327101059,41,someone learned  from the media that violins are constructed from 70 individual wooden pieces,0,1,569443.0,379618.0,33175.0,1207.0,801.0,1
3639,3639,3640,1,5970916080,25,someone learned  from the media that the harmonica is the best selling musical instrument,0,1,423427.0,157335.0,38367.0,1818.0,408.0,1
3640,3640,3641,1,3785808657,32,someone learned  from the media that the most watched summer olympics event for the past 20 years has been gymnastics,0,2,77926.0,35656.0,6431.0,728.0,165.0,1
3641,3641,3642,1,7314069101,53,someone learned  from the media that the first cruise ship set sail in 1900,0,1,721522.0,354122.0,33627.0,333.0,110.0,1
3642,3642,3643,1,1847032095,43,"someone learned  from the media that the city with the largest bus network in the world is jakarta, indonesia",0,2,230181.0,34472.0,9315.0,695.0,243.0,1
3643,3643,3644,1,7259121784,34,someone learned  from the media that dragonflies can see in all directions at the same time,0,2,43713.0,26480.0,3138.0,433.0,178.0,1
3644,3644,3645,1,2472800722,56,someone learned  from the media that we only see the same side of the moon,0,1,144321.0,54603.0,1298.0,1357.0,631.0,1
3645,3645,3646,1,3699637809,47,someone learned  from the media that halley’s comet won’t be seen again until 2061,0,1,799502.0,44407.0,6378.0,862.0,112.0,1
3646,3646,3647,1,6192481999,55,someone learned  from the media that 5 dwarf planets are recognized in the solar system,0,1,48757.0,31944.0,11504.0,629.0,367.0,1
3647,3647,3648,1,5428473132,7,"someone learned  from the media that about once a year, an asteroid the size of a car enters earth’s atmosphere",0,1,961450.0,255244.0,52659.0,3355.0,1874.0,1
3648,3648,3649,1,2072979386,22,someone learned  from the media that there is a world championship for throwing mobile phones,0,1,889222.0,449638.0,28920.0,2804.0,478.0,1
3649,3649,3650,1,9703161808,15,someone learned  from the media that bathwater stays warmer for a longer duration with bubbles,0,2,342765.0,36784.0,14125.0,693.0,98.0,1
3650,3650,3651,1,6269366668,51,someone learned  from the media that the scottish were the first people to fry chicken,0,2,970369.0,127141.0,13641.0,2475.0,269.0,1
3651,3651,3652,1,5381455466,22,someone learned  from the media that antarctica is the only continent without any reptiles or snakes,0,1,33536.0,3230.0,1162.0,66.0,23.0,1
3652,3652,3653,1,1485438545,36,someone learned  from the media that no two tongue prints are alike,0,3,883063.0,258612.0,10037.0,3925.0,1542.0,1
3653,3653,3654,1,5368375279,27,someone learned  from the media that australia has the most number of beaches in the world,0,2,823690.0,410503.0,27577.0,2357.0,147.0,1
3654,3654,3655,1,5297165343,7,someone learned  from the media that j is the only letter that doesn’t appear on the periodic table of elements,0,1,545877.0,357895.0,122216.0,7356.0,558.0,1
3655,3655,3656,1,5252295332,41,someone learned  from the media that humans can’t taste food without saliva,0,3,889251.0,111868.0,24296.0,386.0,217.0,1
3656,3656,3657,1,9931284503,27,someone learned  from the media that ancient egyptians slept on pillows made of stone,0,1,707000.0,129584.0,17946.0,1851.0,1160.0,1
3657,3657,3658,1,3773210319,42,someone learned  from the media that the netherlands is home to the population of tallest humans on earth,0,1,856767.0,214644.0,31170.0,2362.0,851.0,1
3658,3658,3659,1,2069321113,59,someone learned  from the media that our sense of smell and taste decreases by 20%-50% during airplane flights,0,1,180829.0,37878.0,13005.0,82.0,11.0,1
3659,3659,3660,1,8097776277,20,someone learned  from the media that wild boars wash their food,0,3,381117.0,17525.0,893.0,348.0,9.0,1
3660,3660,3661,1,1877644341,22,someone learned  from the media that the french scrabble world champion winner doesn’t speak french,0,1,283267.0,84591.0,27105.0,363.0,135.0,1
3661,3661,3662,1,9387905078,33,someone learned  from the media that x-rays can’t distinguish real diamonds from fake ones,0,1,938000.0,55313.0,1620.0,60.0,8.0,1
3662,3662,3663,1,7044368322,24,someone learned  from the media that most children in the world are born on a thursday,0,1,240984.0,64013.0,4113.0,939.0,140.0,1
3663,3663,3664,1,6179404056,6,someone learned  from the media that humans physically cannot hum while holding your nose,0,1,162317.0,65300.0,18550.0,1156.0,655.0,1
3664,3664,3665,1,1730599973,43,someone learned  from the media that cold water is just as cleansing as hot water,0,3,522448.0,160323.0,57387.0,3522.0,1604.0,1
3665,3665,3666,1,5551035336,20,someone learned  from the media that cats can't taste sweet flavors,0,1,237008.0,85308.0,3748.0,472.0,141.0,1
3666,3666,3667,1,4745687396,47,someone learned  from the media that playing dance music helps ward off mosquitoes,0,1,373802.0,186394.0,13784.0,3053.0,178.0,1
3667,3667,3668,1,8477453686,57,someone learned  from the media that the average american spends time totalling 2.5 days annually looking for lost items,0,1,769435.0,132746.0,37883.0,88.0,22.0,1
3668,3668,3669,1,2109808021,51,someone learned  from the media that sloths can hold their breaths longer than dolphins,0,1,976037.0,285222.0,42907.0,1714.0,131.0,1
3669,3669,3670,1,3068481617,28,someone learned  from the media that ravens are always aware when someone is watching them,0,2,850855.0,202498.0,10607.0,2149.0,921.0,1
3670,3670,3671,1,8410532104,21,someone learned  from the media that the dwarf planet pluto was named by an 11-year-old girl,0,1,260574.0,60576.0,12887.0,299.0,75.0,1
3671,3671,3672,1,7085507725,45,someone learned  from the media that the insect population of the world is 1 billion times more than the world population,0,1,490117.0,173629.0,4313.0,194.0,21.0,1
3672,3672,3673,1,9378079328,8,someone learned  from the media that applying an equal amount of pressure to the total surface area of an egg will prevent it from breaking,0,1,78929.0,32021.0,6165.0,233.0,25.0,1
3673,3673,3674,1,9824573541,60,someone learned  from the media that lightning strikes somewhere on earth about 100 times every second,0,2,132447.0,26717.0,964.0,616.0,267.0,1
3674,3674,3675,1,8760085885,44,"someone learned  from the media that every three seconds, there is a birth taking place somewhere in the world",0,1,248865.0,1762.0,507.0,10.0,1.0,1
3675,3675,3676,1,5530296622,47,someone learned  from the media a claim that we will all fly with individual jetpacks by 2032,0,2,937723.0,142000.0,44470.0,2177.0,1364.0,1
3676,3676,3677,1,5650288574,60,someone learned  from the media a claim that microbes from the sahara desert help feed the amazon rainforest,0,1,388026.0,52641.0,7675.0,881.0,287.0,1
3677,3677,3678,1,7184292847,15,someone learned  from the media a claim that it snows in the sahara desert,0,1,982163.0,210413.0,59432.0,2072.0,171.0,1
3678,3678,3679,1,7976593888,43,someone learned  from the media a claim that there are about 582 million entrepreneurs in the world,0,1,960805.0,485714.0,181550.0,8803.0,1498.0,1
3679,3679,3680,1,2833609971,5,"someone learned  from the media a claim that american industrialist andrew carnegie had a net worth of $475 million usd, worth over $300 billion usd today",0,1,554053.0,143879.0,36048.0,201.0,55.0,1
3680,3680,3681,1,7500744075,50,someone learned  from the media a claim that the first electric vehicle was created in 1832,0,1,967065.0,195764.0,70605.0,4440.0,1862.0,1
3681,3681,3682,1,2983909579,39,"someone learned  from the media a claim that the best selling single of all time is ""white christmas"" by bing crosby",0,1,542402.0,357846.0,24187.0,6727.0,491.0,1
3682,3682,3683,1,6174784629,49,someone learned  from the media a claim that the harmonica is the best selling musical instrument,0,1,25485.0,1282.0,478.0,19.0,9.0,1
3683,3683,3684,1,9058571671,20,someone learned  from the media a claim that the japanese word ‘karaoke’ comes from a phrase meaning ’empty orchestra’,0,1,152892.0,91377.0,15920.0,2160.0,19.0,1
3684,3684,3685,1,5063634545,16,"someone learned  from the media a claim that 99% of individuals in denmark, ireland and the united arab emirates have internet access",0,2,656015.0,10725.0,1759.0,141.0,82.0,1
3685,3685,3686,1,8116504887,10,someone learned  from the media a claim that it would take a 50 petabyte drive to store every written work ever created,0,1,289734.0,46307.0,14688.0,343.0,33.0,1
3686,3686,3687,1,6768781762,60,someone learned  from the media a claim that the longest recorded cricket match lasted 14 days,0,1,525245.0,323200.0,7036.0,3198.0,312.0,1
3687,3687,3688,1,7334469982,41,someone learned  from the media a claim that the biggest passenger bus in the world operates in brazil,0,1,252334.0,71217.0,1533.0,1392.0,240.0,1
3688,3688,3689,1,2782287561,17,someone learned  from the media a claim that the longest possible train journey in the world is from portugal to singapore,0,1,534994.0,6451.0,1022.0,71.0,41.0,1
3689,3689,3690,1,2760481502,30,someone learned  from the media a claim that sputnik was the first artificial satellite in space,0,1,393537.0,127124.0,10959.0,155.0,90.0,1
3690,3690,3691,1,5211874965,17,someone learned  from the media a claim that the sun takes over one earth month to make a full rotation,0,1,655047.0,311278.0,113582.0,4679.0,1007.0,1
3691,3691,3692,1,1463496875,13,someone learned  from the media a claim that canned pumpkins do not contain actual pumpkins,0,1,160678.0,59112.0,12659.0,1096.0,593.0,1
3692,3692,3693,1,6808520993,58,someone learned  from the media a claim that captive ravens can speak better than parrots,0,1,328599.0,103636.0,7299.0,1623.0,608.0,1
3693,3693,3694,1,5593115454,43,someone learned  from the media a claim that baked beans are not actually baked,1,1,101219.0,28897.0,557.0,612.0,214.0,1
3694,3694,3695,1,4723646049,55,someone learned  from the media a claim that the brain is the fattiest organ in the body,0,2,298366.0,166785.0,28423.0,838.0,157.0,1
3695,3695,3696,1,3105084454,54,someone learned  from the media a claim that artificial banana flavoring is based on an extinct banana type,0,1,692084.0,135956.0,16591.0,622.0,312.0,1
3696,3696,3697,1,7687015878,18,someone learned  from the media a claim that australia has the most number of beaches in the world,0,1,827825.0,370356.0,15492.0,2122.0,1398.0,1
3697,3697,3698,1,6976241357,30,someone learned  from the media a claim that the netherlands is home to the population of tallest humans on earth,0,1,42473.0,25985.0,6146.0,224.0,74.0,1
3698,3698,3699,1,3434321867,53,someone learned  from the media a claim that the people who are currently alive are only 7% of the total number of people who have ever lived,0,1,959092.0,600850.0,186631.0,474.0,312.0,1
3699,3699,3700,1,8702871341,17,"someone learned  from the media a claim that cows have ""best friends"" and will get stressed when separated",0,2,959230.0,128385.0,35794.0,1649.0,965.0,1
3700,3700,3701,1,1592533463,20,someone learned  from the media a claim that bees can fly higher than mount everest,0,1,685370.0,312256.0,23268.0,107.0,66.0,1
3701,3701,3702,1,2257777066,28,someone learned  from the media a claim that humans have jumped further than horses in the olympics,0,1,609456.0,65798.0,8914.0,959.0,88.0,1
3702,3702,3703,1,5548839558,56,someone learned  from the media a claim that wild boars wash their food,0,1,546896.0,294459.0,36512.0,4023.0,1535.0,1
3703,3703,3704,1,1296544613,54,someone learned  from the media a claim that it is physically impossible for humans to keep their eyes open while sneezing,0,3,884762.0,299414.0,119345.0,2754.0,228.0,1
3704,3704,3705,1,1735956078,41,someone learned  from the media a claim that the eye of an ostrich is bigger than its brain,0,1,77100.0,50300.0,982.0,753.0,432.0,1
3705,3705,3706,1,7334312189,35,someone learned  from the media a claim that leeches were historically used to predict the weather,1,1,978282.0,343442.0,71437.0,1904.0,874.0,1
3706,3706,3707,1,3922252195,57,someone learned  from the media a claim that the folds in a chef’s hat represents the number of ways that someone can cook an egg,0,1,986242.0,478181.0,114201.0,6029.0,3639.0,1
3707,3707,3708,1,5281689185,30,"someone learned  from the media a claim that the odds of getting a set of cards referred to as a royal flush is 1 in 649,740",0,2,965574.0,331958.0,93869.0,6469.0,1027.0,1
3708,3708,3709,1,6458078911,48,someone learned  from the media a claim that no two teeth from different people will ever be alike,0,1,812780.0,298492.0,72845.0,7420.0,1733.0,1
3709,3709,3710,1,8923198275,32,someone learned  from the media a claim that playing dance music helps ward off mosquitoes,0,1,914872.0,547573.0,186944.0,11062.0,723.0,1
3710,3710,3711,1,9880783258,57,someone learned  from the media a claim that the roar of a lion can be heard up to 5 miles away,0,1,560877.0,36030.0,9403.0,763.0,123.0,1
3711,3711,3712,1,3909535640,33,someone learned  from the media a claim that flossing your teeth improves memory,0,1,342721.0,108228.0,11633.0,469.0,304.0,1
3712,3712,3713,1,3222379397,50,someone learned  from the media a claim that the dwarf planet pluto was named by an 11-year-old girl,0,1,444790.0,200827.0,23051.0,3820.0,1654.0,1
3713,3713,3714,1,7338237808,18,someone learned  from the media a claim that the town of calama in chile has never experienced rain,0,2,246887.0,49474.0,334.0,873.0,496.0,1
3714,3714,3715,1,7231417478,31,someone learned  from the media a claim that a giant tortoise that was believed to be extinct was found in the galapagos islands,0,1,150050.0,36014.0,11377.0,28.0,9.0,1
